9.485937374816418854e-01
1.053655146918570873e+00
1.036772568388428351e+00
6.681925979097775858e-01
7.008807281776232578e-01
4.624845780025792497e-01
4.244730581442800466e-01
5.537044369769705821e-01
4.371527647719314902e-01
2.949831095904477118e-01
4.233420044232726331e-01
4.419894733845003421e-01
4.090435310719148787e-01
3.701171901790815122e-01
2.771549163044981778e-01
3.898759275516313072e-01
2.086923219781775807e-01
3.127356730027709419e-01
2.718496673423168586e-01
2.851950008266055936e-01
2.319107684400898428e-01
